id,text 
1394067118354833410,@carolannmanning @thepeacetweeter @KayeSteinsapir @ErieNotEerie @HowardA_Esq @glennkirschner2 @fred_guttenberg… https://t.co/u0Iq43rGOy
1394019179087515654,"@mama_c2 We had some visitors outside the cabin today, made me think of you 🥰 https://t.co/0habbbol7f"
1394018844755255302,@PMcinaw 😂😂
1393980817647587336,"@Aurigabi Not helping. 

I won’t spoil anything but “April 2012” in chapter 4 is all your fault. https://t.co/kFQS3sXoQl"
1393974173517635586,"@Aurigabi I’m trying to write something sweet and platonic here, but because of you the entire chapter has turned i… https://t.co/bR8bJAQoKJ"
1393970051770986499,@Aurigabi MAKE IT STOP https://t.co/VurjwYdvLr
1393967547641470978,@Aurigabi Can’t stop looking at the gifs https://t.co/LmQwNf4dem
1393966076959002631,@Aurigabi Make it make sense. https://t.co/bq39At15RI
1393954348401627136,"@Aurigabi She’s just like “buttons? Don’t know her.” 

And we’re forced to suffer 😩"
1393952042570424320,@Aurigabi 👀 https://t.co/2o3I7cNOXj
1393946764374417417,"@Aurigabi But also, this combination of the hair and that color 🥲💀 https://t.co/sgjB1LNeQN"
1393642862361948160,"@heatherjmezzo Vi bor i Bergen, dette er på hytta 😊 Ca. 1 time sørøst for Bergen."
1393632314345889795,@warrenleightTV @EthanCutkosky Our girl is back 🥰 https://t.co/C5nZc5oqOR
1393574002942267399,"@GiseleDubson Yes, our glaciers are disappearing, more heatwaves in the summer, more flooding, etc."
1393560941950816259,@lisaannevogt Only when we’re at the cabin ❤️
1393560814360088584,"@kwijibo43 Right? Such a humble, little hero."
1393560543890481155,"@janeknowsshit I did. I have many, many thoughts and all of them are equally conflicted 😂 I know we’re supposed to… https://t.co/fAQUm1qQpI"
1393560199424774147,@RJfisher59 No rest for us 😩
1393554291005263875,The forest raking season is here. Hanna is already hard at work. https://t.co/IGYSbg9ZLZ
1393460746458181632,"RT @abbydphillip: The worst side effect of everything reopening is the return of traffic, lines and more people generally being annoying."
1393242218081800198,RT @JoJoFromJerz: Expel her now.
1393225789022384129,The fact that people like Marge represents the majority of today’s GOP and not the minority is just fucking terrifying.
1393224691767250949,@rollisi_rights Trying not to worry but also https://t.co/qpQ8cmABix
1393148754954498056,@cmball Around 11 😊
1393148591548641281,"@DragooGail I live in Bergen, this is at our cabin (one hour drive from the city)"
1393148477937422340,@jmontcalmpook Around 11 pm now 😊
1393148388103839746,"@garyhollowhead This is at my cabin, but unless you live in the middle of one of our big cities there’s a lot of ac… https://t.co/sS9z8QMQSX"
1392947659997126659,@SVUwnyxER They’re so cute when they do that 😍
1392947442472083457,@RJfisher59 Tomorrow morning. I didn’t get around to do it today and I feel disgusting 🤢
1392947337316769792,@SandyMcInturff1 Yup! 🥰
1392941318142414855,@JoyPoos Around 18 hours 😊
1392941147857825797,"@Perlsgirl1 We’re usually here for 6-10 days when we visit, it’s just an hour drive from where we live 😊 And we usu… https://t.co/dhc800S9Tr"
1392938020475637770,Just a little evening magic. https://t.co/ibw7lMHpdJ
1392828691730911232,"@JulieMartinSVU What’s in the letter? 
Will Liv be allowed to let her anger out before the season ends? 
Are they g… https://t.co/2FUkLsJOjQ"
1392823186744647686,@LoveKarenx @PinksPageForums @Pink Same 😭😭 And “You can cut yourself loose and use that rage”
1392736322796855297,@ETFinMe1 Old foundation. There used to be a farm here (built around 1880) and the barn got torn down in 1974.
1392720187066028032,@sarahdevin We’re almost back to S13 hair and I don’t think I’m ready
1392704278695923713,@Muscalex Eid Mubarak ❤️
1392704033400426497,@BudPrice11 Me too 😍
1392703616008523779,Good morning 🌍 https://t.co/tRj16SBLEm
1392608071013253120,"RT @KamalaHarris: Get vaccinated—not just for yourself, but for your community."
1392597775322394624,@Hurtlockertwo @RJfisher59 That was very sweet of you 🥰 And tell your wife I said hi and thanks!
1392588949886062596,@SusanJHurley Thank you so much for your very kind words ❤️❤️❤️
1392587349788332042,@RJfisher59 @Hurtlockertwo Definitely not everybody 😂 But thanks ❤️
1392585082301452289,@runt_of_litter @kjh_jean728 @Pink We went to see her in Oslo in 2019 and it was my first real break from my hospit… https://t.co/jOhD6WmnEj
1392584780311638018,@kjh_jean728 @Pink I just watched it on YouTube and it looks amazing! I love her so much ❤️
1392583543499509760,"@shanelittle No sauna here, it’s a very primitive cabin. We don’t even have running water 👀"
1392583065285926913,"@Hurtlockertwo Aw, this made me smile 🥰"
1392578744691343363,RT @soledadobrien: Utter embarrassment
1392575457317490689,@OpethMinded I’ll be right here 😊
1392574462537740294,"RT @plasticmartyr: Dear Breitbart, your not-so-subtle transphobic digs are precious. I'd expect nothing less from an armpit media source su…"
1392573685769322500,@OpethMinded Haha! Good luck 😂
1392569304592359425,@weezmgk Absolutely. First thing in the morning 🥶
1392568051753684998,That’s right. It’s cabin time again! https://t.co/zHEgMn7TY1
1392561737438842885,"@KennedyB420 I’m super conflicted about their relationship. I want them together but I also don’t. 

When I see the… https://t.co/AXkBM3Rd6c"
1392558154895044610,"@janeknowsshit Right? I don’t even ship them yet. I need Liv to have her feelings first. Scream, rage. But daaaaamn 😭"
1392557972140736521,@janeknowsshit Good luck to my girlfriend who has to sit in the room with me while I watch this. https://t.co/dY4TvSvZqb
1392556832904908803,"Stills from tomorrow night’s #SVUxOC episode and my emotional response. 

I just can’t. https://t.co/Zs0mg94c0s"
1392501304652668929,"@kjh_jean728 @Pink The song, but omg there’s a documentary coming too? 😳😩"
1392500197490667526,What an absolute masterpiece Pink has created with “All I Know So Far.” Feeling so many emotions at once. Thank you @Pink 😭
1392436855153602560,@RJfisher59 I usually sleep between 4-9 am. I’m always tired 😄
1392431236459679745,"@RJfisher59 Sun sets at around 10 pm and rises at around 5 am. So still ok, but June means no sleep 😩"
1392276425273659393,@Marieke5813 Thank you so much 🥰🥰
1392268222347554824,Life hack: Get rid of people who ridicule you. Not talking about playful teasing or sarcasm. But people who make fu… https://t.co/pplBSB2y8o
1392163501624500226,@thekjohnston Same ❤️
1392160670041493504,@thekjohnston Vibe: The therapist that would help me deal with a lot of shit but eventually I would be attracted to… https://t.co/TBB5rxStIc
1392090613403824129,@mhinspiration @Mariska It’s fine. I’m not affected by this at all. https://t.co/5I51j6JZAA
1392074553812307978,@RJfisher59 @mama_c2 https://t.co/DxYWZCiWXT
1392074417195397124,@RJfisher59 @mama_c2 Biden taking care of shit has given me a lot of free time to spiral out of control over certai… https://t.co/8DL1qiIqoU
1392072106620358662,"@mama_c2 Wishing you a wonderful Tuesday, mama ❤️"
1392066528217022466,@the_ns So happy for you! 😊
1392062278095327234,@hoppysue Be a safe space for her emotions ❤️ Let her know that it’s ok for her to come to you with anything she mi… https://t.co/pYrntBh5bx
1392061722475864066,@janeknowsshit Thank you so much 🥰🥰
1392029415912230912,@ARiverWanders @richones1 @GuardianUS I love this so much 😁
1391911285290258438,"RT @POTUS: No one should ever be denied access to health care because of their sexual orientation or gender identity. That’s why today, we…"
1391905397519310848,@prin391 This made me smile so much. Thank you!! ❤️
1391905287959949318,@RJfisher59 Thank youuu 🥰
1391903375449526277,@GuardianUS To anyone who sees this: I’m about to start a three year education in journalism. If you ever see my na… https://t.co/XBgBMMMfaj
1391892848832880640,"I wish I could like and reply to every single comment, but Twitter won’t let me. 

Thank you, thank you, thank you.… https://t.co/LvyawkOuv0"
1391892068172247040,@DearAuntCrabby Auntie ❤️❤️❤️
1391883743091171330,"@Ice__Blue For me it was a mix of things; therapy, weight stabilization, trusting my body. But also work through a… https://t.co/cyRavFoU3o"
1391883263476645888,@Tesscatbird It’s no coincidence that I relapsed in the fall of 2018 when I was following the Kavanaugh hearings. M… https://t.co/1lLQa6yPQp
1391882756351840259,@karen_pontius Twitter fam helps a lot 😍
1391860317450391561,@LisaZaentz Yay US!! 😍
1391828120844570626,@KCali5 Thank YOU ❤️ I forgot to tell you that I wore my T-shirt throughout Easter because my entire family was act… https://t.co/TAohhhmv1X
1391826199438102532,"@SonyWilton I’ve never felt healthier. I’m not super energetic because obviously 22 years takes its toll, but I fee… https://t.co/oBiO3NReyW"
1391824870950981635,"@shunka9 Hahaha, no, what are you talking about? 😁"
1391824540389478410,"@BongoMaggie A combination of many things I guess: Years of therapy, many months in the hospital to stabilize weigh… https://t.co/gWzYE5h3Ma"
1391823106990297094,Y’aaaall. I can officially celebrate six months without any kind of eating disorder behavior. The longest I’ve ever… https://t.co/gpEAhIwtEM
1391807650824916992,"@KCali5 Happy birthday, gorgeous!! 😍🥳"
1391555423543640067,Am I the only one having a really hard time understanding why we have to offer free things so people will get vacci… https://t.co/F759vLP6jb
1391553760414117893,@thatclarafied I can’t pick just one. https://t.co/U4Ajt4cHQA
1391538555932094464,@Aurigabi Loving the “nonchalant ally” 😁
1391532927692034055,"@HammontreeHouse @tedcruz You mean Cruz joking about a term that literally no one is asking anyone to use, just to… https://t.co/R0MmRjfjGB"
1391531874309349379,@Aurigabi My ears hurt https://t.co/adB60xQC13
1391526271507734537,@Aurigabi It’s so loud too. I can’t take it. https://t.co/hWFwvngMZM
1391525016559308801,"@SVUwnyxER I totally get what you’re saying. It’s gonna take me a long time to go back to “normal.” 

And who is ma… https://t.co/QJj1ut7O3I"
1391522748279795719,@Aurigabi I mean https://t.co/bBYmRuqQXt
1391468770238025729,"@tedcruz This reeks of transphobia, misogyny and ableism, exactly what I’d expect from someone like you. 

God, I f… https://t.co/kMbhaRfzeC"
1391457470447489025,@MelodyPuppyDog @KelliGiddish @Mariska They look so beautiful together it’s literally insane.
1391379278852411396,"@spacebtwn1013 After El left, she’s at her sassiest when she’s secretly dating someone: Haden in S13, Cassidy throu… https://t.co/0E63yxgqhl"
1391115593391169541,"RT @BarackObama: Today our family lost a true friend and loyal companion. For more than a decade, Bo was a constant, gentle presence in our…"
1391115550185738244,@BarackObama I’m so very sorry for your loss 💔 My best friend through 12 years is ready to play with him on the rai… https://t.co/ne3WXqXynq
1391092657078902790,@SenSchumer @AMNH This really is a spectacular museum. I surprised my gf with a visit on her birthday a few years ago 😍
1391076943165014023,"@donie “I watched it on TV”

The only textbook you need for Fake Journalism 101 at Trump University."
1391047913321766913,@Dangchick1 @RJfisher59 You too! 😊
1391040205378007051,"@thekjohnston Well, apparently, humor is all I’ve got 🥲😂"
1391038818623631365,"@thekjohnston Remember that gif you posted and I said that’s me when I flirt? 

I fear that this is me when I’m on… https://t.co/uhwTxK8V2L"
1391033175607025664,@RJfisher59 @Dangchick1 😘 https://t.co/BIosYSGSiI
1391032797100449792,@TheReelRandom This tweet speaks to me https://t.co/Cv1sQtZ0O4
1391003915634806784,"Happy #VictoryInEuropeDay 

Grateful for all the people who didn’t give up when faced with fascism and tyranny.

❤️… https://t.co/daBGL6Mgaz"
1390798958562316294,@EKarol4 😂😂
1390795304409047040,@EKarol4 Yeees. This interview made me so happy it’s ridiculous.
1390762866442186755,"@jblvswesties @cher @CarmanK1 I have, twice 😍 Once in 2007 before she was flying around but still put on an amazing… https://t.co/MXSONMZ1Vn"
1390749322174738433,@janeknowsshit Lemme just wiggle my way between them https://t.co/ym8DezSrqD
1390748982868070408,@jasondogwood She makes me question why I sometimes think I’m bi https://t.co/goH4sRw8kt
1390748339138875400,"@cher @CarmanK1 What a beautiful homage to her career, women, her family and everything she’s been through. I cried 😭"
1390746430852247553,The hair 🔥🤯🥵 https://t.co/jtBqHwjNxU
1390738094366801923,@SVU_Diehards What do we want? More Rolivia. When do we want it? https://t.co/RBgaWBBYip
1390647636420608001,"@SVUwnyxER @Liv_Noah_Benson I was planning on having ONE day without getting emotional over these two. Lol, what wa… https://t.co/makMJ1MHbN"
1390637504743841794,@KCali5 She’s perfection 🤯 https://t.co/Z2bUEHTIvo
1390634364267122690,"@SuziGMe I’m so, so sorry for your loss 💔 It’s just such a brutal pain to go through. Sending you my love ❤️"
1390594880909553665,"@_supershepherd @MelodyPuppyDog Look, I ship EO as endgame but NOT right now. And the part about “she hasn’t been d… https://t.co/Hqv0zIMRgR"
1390555847592382465,"@BernFost1 In Oslo? No, I don’t think so. I lived in Oslo for two years but rarely did anything outside the city center 🤷🏼‍♀️"
1390410066143191043,@TheRealHoarse I got to lay on a couch and cuddle with my friend’s five month old baby today so my heart is full.
1390398039395799043,@muchado33 This is exactly why I fell in love with my soon to be wife. This is literally 90% of our communication.
1390390183011422211,@EllenEnders On TikTok it’s cameron.goode
1390388154272714753,@PeteCelino On tik tok 😊
1390384882849882121,@no_1_you_kno Right?!
1390384571057950723,@DonnaBesneatte Yup!
1390384153284292613,RT @JCarrollFoy: When I announced I was running for Governor of Virginia some said they weren’t ready for a Black woman Governor. They told…
1390384078722113544,This is without a doubt the most beautiful thing you will hear today. https://t.co/bbwTCEbHTM
1390315220434931718,Imagine being so out of touch you go on national television to talk about how you feel bad for your rich friends be… https://t.co/ZQYLkcN3da
1390290701464883204,@bydlbd @mikepompeo That’s just lazy. How do you still have a job???
1390287540444409858,@tonyposnanski I totally get what you mean. Thank you for putting it into words.
1390233137771425794,"@inkedwerdsmith I have this ❤️

I dreaded sharing my fiction with her because I usually write opinion pieces. But i… https://t.co/COeupBkKTo"
1390192799199506433,@ajnj23 You’re my kind of people 😍
1390090338623229955,"@goldengateblond Ma’am, I need your address for my FUCKING THERAPY BILLS https://t.co/dHNQH5YIav"
1390083598246678530,"@thekjohnston Pretentious or not, this is brilliant and as a soon to be psychologist wife I love the hint of Emotio… https://t.co/dDVuE09Vsr"
1390077371135451136,@laura_navins @Mariska @KelliGiddish @lawandordertv @WolfEnt @svufanblog4015 @indescribablyam @clairekerrbear… https://t.co/17zpLZNh4y
1390076894549323779,@JenniferTouma @laura_navins @Mariska @KelliGiddish @lawandordertv @WolfEnt @svufanblog4015 @indescribablyam… https://t.co/LxkDqYcrz5
1390076084624969731,@laura_navins @Mariska @KelliGiddish @lawandordertv @WolfEnt @svufanblog4015 @indescribablyam @clairekerrbear… https://t.co/Wq7J6t5i39
1390073424836448257,@KCali5 @nathaliejacoby1 @RJfisher59 @mama_c2 Yeees (by the time I get my vaccine this will be us) https://t.co/00RO8Vh9wP
1390072599703605260,"@nathaliejacoby1 Well, I already have a dinner date with @KCali5 and she promised to overfeed me so I’m ready for t… https://t.co/nyYPin5ncv"
1390071859387961345,@SheWhoWdBObeyed @nathaliejacoby1 @mama_c2 @twendi66 @MarinaSilver6 @irishrygirl @xxFukinPrincess @PeepMomma… https://t.co/TZitITx0at
1390049641857757185,@amy_meyerhofer I’m so ridiculously excited for you 😂 And I love that you love Amanda 😍
1390025106903207936,@amy_meyerhofer Yay! Did you go back and watch the seasons you missed? Season 13-22 are super important in terms of… https://t.co/5oodPCWHkF
1390012855743832066,"@JulieMartinSVU While we’re on the subject of commas, can we, I don’t know, maybe talk a little bit about, uhm, any… https://t.co/xg9GveeWx2"
1390006553277779971,@RepMattGaetz Change this tweet to “REMOVE SEXUAL PREDATOR MATT GAETZ” and I’m on board.
1390005977831837698,"@mikepompeo Sir, thanks for reminding me to talk to my boss about my sexuality. Because that’s a totally normal thi… https://t.co/r6g7VUSpRa"
1389991586860314628,"@CynieLu About Rollins crushing on Liv? Yeah, imo she’s been doing that since she came to NY ten years ago 😁 I know… https://t.co/6PRvti2HVF"
1389976987452719107,"RT @itsJeffTiedrich: the ""fuck your feelings"" crowd from 2016 is having a lot of feelings about Facebook right now"
1389976291185725446,"@SLynnAnthony No, should I? 🙂"
1389972830675156997,@mama_c2 @davenewworld_2 @girlsreallyrule ❤️❤️❤️
1389972343687159813,@davenewworld_2 @girlsreallyrule @mama_c2 I’m so happy you got your account back and that’s definitely two women I… https://t.co/gsGJF2Fs1S
1389969623420973056,@baltophoto This made me happy to read 😁
1389969518701727751,@AnnaDuleep @MessedUpPod I really hope you’re thinking of Murphy and not Patton when you say another supervisor 👀… https://t.co/irBMViMuVm
1389968527759708171,"@kathy_syl I’m honestly so mad about that scene. She was in so much pain, he looked scared and confused, his mourni… https://t.co/S1FdyGblVs"
1389968139492937728,"@AnnaDuleep @MessedUpPod Oooh. That would’ve been interesting. 

I’m still mad about the I love you scene. She was… https://t.co/PFVaP1Q7KO"
1389966613592649733,@DFCinCA Yes 😄 Law &amp; Order Special Victim Units. I have one obsession in my life and this is it. (It used to be my… https://t.co/d71m7Wp0jr
1389966128169066498,@JenMac61 https://t.co/0LBOMy1UoQ
1389966000905412608,"@GToofless Season 1 episode 1 😁 but you should definitely watch all of it, season 13-22 without Meloni are yes, dif… https://t.co/ou9X8J73E2"
1389964495699783684,@dittxo Yees! https://t.co/3jgNgVC7wf
1389963747335225344,Looking for that part of the #SVU fandom that wants #EO but not right away because Liv needs to let her pain and an… https://t.co/tfMECVrH4t
1389960933276061703,@thekjohnston This is literally how I look when I’m trying to flirt.
1389960705735110659,@RJfisher59 😏 https://t.co/pu8kb2ZXM5
1389952517367386116,@RJfisher59 You can’t look at that little face and say it’s not the most important thing you’ve seen all day 😤 Enjo… https://t.co/5UYXnsG5e4
1389931037837434881,@lawandordertv Sure. Go ahead. Break my heart again on a regular Wednesday. https://t.co/U9y8N7R5KX
1389883266921029633,This is the most important tweet you’ll see today. I can’t. She’s too cute. https://t.co/jFseZhibmq
1389874669319344128,RT @mindyfinn: It’s been said but worth underscoring that the fact Gaetz is not a problematic man and Cheney is a problematic woman per Hou…
1389742946321305601,@washingtonpost https://t.co/5AbHcSWtpz
1389721881784291338,"@MelodyPuppyDog I’ll probably get shunned by 90% of the fandom for saying this, but: 

JFC. Liv had obvious chemist… https://t.co/a7FZUaGAQW"
1389713798538334218,"@tkheller916 The hypocrisy. Very on brand for a Republican, though."
1389671052993867776,@HelaoSouse I would do it for $500. They’re just tits. https://t.co/tQGgYwa0Vi
1389618867790622728,@Soulscompanion Vaccination moving rather slowly here. We stopped using AstraZeneca and that slowed us down.
1389602481290813443,"@vicki95683687 And I appreciate that, and it’s ok to think different things are funny/not funny."
1389600030919647238,"I usually don’t pay attention to negative comments on my tweets because why bother.

But this sentence really irks… https://t.co/RIfqGRXG2g"
1389586848411004933,@smithj7 We stopped using AstraZeneca and that slowed us down a lot. Currently prioritizing by age and risk factors… https://t.co/Q8ZzriiqZW
1389585405276790785,"I probably won’t get my vaccine for another 2-3 months, but I would gladly wait longer if it meant India could get… https://t.co/GFfu0MjLfc"
1389582794850983937,RT @AdamParkhomenko: .@Val_Demings campaign account has 19K followers. Can you retweet and ask everyone you know to follow her account and…
1389571974213611520,@laurenboebert My uterus reading this tweet https://t.co/sTRBwnuyE7
1389546399696629766,"RT @MichaelSteele: She called him #Tuckums. And then #LilTucker.
He ain't ready for this."
1389546083827736577,@fearlessbecs Yes to all of this.
1389544645764452352,"@Denis_Buchholz Don’t get me wrong, they both look great and it’s a sweet photo. I just think the angle is a bit... off."
1389544183849967616,"@janeknowsshit I’m so sorry. In my defense, it was my girlfriend who pointed it out. I blame her 😂"
1389541547612512261,"I really mean no offense with this, but why does it look like Biden is a proud contestant on AGT finally getting to… https://t.co/ADFkp4pdC0"
1389538473351254019,"Americans, do you ever just look back at the last four years and go “what the actual fuck was that?” 

Because I’m… https://t.co/h3afQhbxPn"
1389536603836669956,"RT @CoriBush: The white supremacist insurrection on January 6th was not a sign that this country needs more unity, it was a sign that our c…"
1389518096457768960,@JakeLobin 🔥 One minute in had me going https://t.co/adirxAEUUl
1389517838721994753,"RT @JakeLobin: OMGGGG 😭

Joy Reid just OBLITERATED Tucker Carlson to the point that she's about to claim him on her taxes 😂😂

Watch this.
A…"
1389373091759992837,@prin391 I think she is. I think her feelings towards Liv have gone through many different phases while her feeling… https://t.co/0WhDFwjjhL
1389355443030528002,@michaeltdresser https://t.co/Hn2fnwMXa4
1389349189562286080,"@StrayPolitical 1000 yes. Started yesterday and finished today, with lots of help from my girlfriend 😊"
1389348892634931209,@blaw4769 Munch 😊
1389342367027761154,Did this while listening to a lot of Edith Piaf today. So that’s where my mental health is at. https://t.co/D6sbkAP83G
1389263752105713665,@MelodyPuppyDog Good luck ❤️
1389234595183349764,@branka_jovic Done 😊
1389212417826213890,@lawandordertv It’s Monday ffs. https://t.co/o5j54HI0TD
1389209572729053186,@elliotcmolivia Of course https://t.co/aaBgqQLn5Q
1389203186402185219,"RT @emrazz: It's been 32 days since we learned of the allegations against Gaetz, and for 32 days, he has remained on the House Committee wi…"
1389182019024957442,RT @MelodyPuppyDog: 👇
1389181752283967489,@girlsreallyrule @substack @hamishmckenzie @Lizerenity @vegix @mama_c2 @NotHoodlum @BlackKnight10k @davenewworld_2… https://t.co/phizwlLPyC
1389069900333948929,@Lovedstardust I mean... look at them 🤤 https://t.co/20mVAYgkmr
1389055179132215297,"@LisowskiReggie Jfc. Congratulations, you’re blocked."
1389048954852098048,@RJfisher59 https://t.co/4rhpQpHiPc
1389046865665138689,Amanda is in love with Olivia. Has been since September 21st 2011 👀 https://t.co/RUdviqnfBh
1389024215161098242,Felt this one in my bones https://t.co/EesIFcgI2V
1389021124202319874,@mrslivstabler Yeah imma need someone to pull Liv into a tight hug and let her sob her beautiful heart out for ten… https://t.co/zMmNybP2DC
1389007998752894980,"@spacebtwn1013 I just hope she’s the one who brings it up. We don’t know if he knows about it, and if he suddenly m… https://t.co/H4RpW08aTH"
1388997633428049924,@smedlapp @firetipmyballs What? This isn’t me 😂😳 I wish.
1388992093251674113,"@firetipmyballs It depends, SVU or OC 👀 https://t.co/MfLfNxU2oa"
1388989973995692034,The argument that Caitlyn Jenner “knows what she’s talking about” because she used to be an athlete is so stupid it… https://t.co/w6RtMcjtNF
1388978655699820551,"@spacebtwn1013 I’m really curious to see if she’ll ever mention it to El 👀

Brutal episodes with excellent acting.… https://t.co/gqbYbqAXQS"
1388960184186425345,"@warrenleightTV God, I hate this woman with a passion."
1388845603124391938,@laurenboebert Not you sounding like a bad antidepressant commercial after doing everything to divide America for months 😂
1388816571452231683,RT @ItsMattSteele: Try to name a moment in a film that’s funnier than this moment. You can’t. You just can’t. RIP Olympia Dukakis. You were…
1388809247941701632,@spacebtwn1013 I had a dream about my dad on Christmas Eve. He walked towards me and said “I’m sorry I just disappe… https://t.co/XhaKQyFbeh
1388743697118998528,"RT @AynRandPaulRyan: Be still my fucking heart, Jim Acosta just called Fox News ""the bullshit factory"" on live tv. ❤️❤️❤️"
1388590222796115974,"@Caitlyn_Jenner @TXsnark7 “I didn’t expect to get asked this on my Saturday morning coffee run”

Really? REALLY?… https://t.co/ffWbQiQv1v"
1388585270761697280,"Oh just go fuck yourself, aunt Lydia."
1388582017139347467,@mmpadellan @jblvswesties 🥴 https://t.co/QmAZwhjCcG
1388575333427957763,@scotchfulyyours Mom’s spaghetti 🍝
1388573641667973120,Done with the first episode. Is Mrs. Keyes seeing June as a mother figure or is she developing a very unhealthy cru… https://t.co/SlEaTwFr0v
1388559248469155844,"Ok, just emptied a bottle of wine and I’m ready to start Handmaid’s Tale season 4."
1388360925267304448,@WedsGee https://t.co/GGXqi6Niag
1388273228330766336,"@RJfisher59 I’m not giving up. 

But I don’t want them together just yet. They have some serious conversations that… https://t.co/7Soy3cs3SK"
1388260783252021251,@spacebtwn1013 Yes she would! Ahhhh. https://t.co/3sM7355LJQ
1388260031888596997,@RJfisher59 That’s what I wrote! Fictional non couple 😭
1388244322211045379,RT @kathygriffin: This is so yummy. 🏳️‍🌈💪
1388116619398950914,"@SnavesNL @Chris_Meloni @Mariska Yes, she really has. I love that she doesn’t try to deal with it on her own now, l… https://t.co/PseOhci1e7"
1388107397437304837,@livstabIer Where was the trigger warning https://t.co/PtZBsIwRfY
1388106864710275076,"@jaketapper 🎶 Make that pull-out game weak 🎶 

Thanks to you, WAP is back in my brain."
1388101701702389762,@LoLovesEO Yeees 🥺 (My girlfriend is getting pretty sick and tired of seeing me like this multiple times a day) https://t.co/d4zKfWzwff
1388101077036380160,"@SnavesNL I’m an EO shipper, but I don’t want them to just jump into it. Liv is in so much pain and he’s really str… https://t.co/qNBcBtElLf"
1388086536026132480,"How can a fictional non couple give me so many feelings in literally 3 seconds? 

This is not healthy 😫 https://t.co/77P23Q6GtW"
1388084723281448960,@Liv_Noah_Benson I was thinking that maybe with this three week break I would have a chance at finally functioning… https://t.co/GNX8lLEBp3
1388001075064606725,@warrenleightTV Haven’t done anything but bracing myself since weeks before April 1st. https://t.co/ni22KuteWl
1387828252207632400,"“Here, Jill. For your plant-based beer. He he.” https://t.co/KPjTxFG7b4"
1387802541371633664,@janeknowsshit @VeronicaSam13 Vanky https://t.co/hs9AccSaLi
1387788097736347652,@FINALLEVEL Oooy https://t.co/4tiRfBjBLJ
1387780449813020676,@LoLovesEO And you desperately want to be there for him but you’re also in so much pain because it’s a constant rem… https://t.co/J8z3jn4XSM
1387779132528922636,@KCali5 Can’t wait to hate you 😍
1387778859140100100,@SpeedBird_9 Normally hot chili 🔥
1387778552305704970,"@KCali5 No, clearly I’VE been doing it wrong. Spaghetti is life 🤤"
1387777478790422537,This feels like a eat too much spaghetti kind of day.
1387776932461400070,"@katieesvu This used to be me like three times a week. 

This is just me now. All the time. https://t.co/wAIcWnDp2i"
1387774030783160331,The stuff of dreams. https://t.co/2bW51kJ0An
1387770371714293762,RT @Mariska: So thankful to know that @POTUS remains unwavering in his support for the work to end violence against women https://t.co/V9hF…
1387759404334915584,RT @svershbow: “The perfect man doesn’t exi—“ https://t.co/kkS1KR9kyn
1387715828305498114,"RT @talexander_NJ02: When Jeff Van Drew pledged his ""undying"" loyalty to Trump, he betrayed his district and principles. When he voted to o…"
1387572400791900168,Women. Iconic. History. https://t.co/nRuYI5KBqa
1387543895114932224,"Guess who’s home wasn’t raided by the feds today? 

- Joe Biden
- Hunter Biden 
- Hillary Clinton 
- Barack Obama… https://t.co/SZmUm8t2vS"
1387534228712218637,"@That_Other_MJ Honestly, couldn’t care less about what’s gonna happen next 🥲 https://t.co/6NaWxPrAqq"
1387516774686629897,"@That_Other_MJ I’m constantly torn between worrying about missing out on new and fun content, and wanting to mute s… https://t.co/PpBIPkHyoO"
1387148889740902401,Getting on Instagram to see THIS without any warning what so ever 😭 So pretty. Just when I thought I might be a lit… https://t.co/ebXXqukrME
1387147949533241348,@JGHyder Happy birthday!!! 🎈🎉
1387127494390788100,"@mylivielove Agreed. 

And, I know I’m probably the odd woman out here, but I’m mad about the I love you scene. She… https://t.co/7x13bwJx25"
1387112802985381888,"@Dansh72 @Wolfe321 I tested negative for antibodies but that was 8 months after so no way to know for sure. 

I jus… https://t.co/RViZkW284K"
1387112441151098880,"@pondering_patty @Wolfe321 Yes, I got tested for antibodies but by then 8 months had gone by and there was no way to know for sure."
1387100337732034561,@spacebtwn1013 (I’m also dying because of Kelli’s dress and her cute AF yellow converse) https://t.co/5PW7PjlrXh
1387099558220599296,@spacebtwn1013 But wait. M is doing the Kelly Clarkson thing today so maybe yesterday was her last day 😫
1387099271762255872,"@spacebtwn1013 They were filming the wedding yesterday and today and Chris was there. 

Desperately waiting for a l… https://t.co/By3HwgEW3J"
1387098604523954178,@spacebtwn1013 Yes I think this is the correct response 😫
1387097976519147526,@spacebtwn1013 Just a few things. Like EO at Fin’s wedding. It’s all good. https://t.co/7GHQMisXlx
1387095339744759811,"The CDC now says it’s ok to not wear a mask if you go outside, but still recommend staying home if you’re a fucking racist."
1387062033292668935,"RT @davenewworld_2: Hey everyone, @mamasreallyrule is an independent journalist who used to have 340,000 followers but recently lost her ac…"
1387052253098348564,RT @PattyArquette: It is inexcusable that this guy ever has a sponsor again.
1387029146681937920,@RJfisher59 @MelodyPuppyDog Don’t get me started 😡
1387026812274839553,"@MelodyPuppyDog And even if Amanda had known Elliot back in the day, she would’ve NEVER met him and told him about… https://t.co/lwat0q3Gv7"
1387009444270247940,If you feel like the colors of the rainbow threatens your entire existence; You might want to question your existence and not the colors.
